"","x","y","Crime"
"18551",-77.0461932719931,38.9191648054826,"THEFT"
"18552",-77.0125286218838,38.8252422525761,"BURGLARY/ROBBERY"
"18553",-77.0189317087002,38.9091031941914,"THEFT"
"18554",-76.9800744828356,38.9171835074293,"THEFT"
"18555",-76.9971093498709,38.8277857999125,"BURGLARY/ROBBERY"
"18556",-77.0327305534988,38.9295130132379,"THEFT"
"18557",-77.0199032863812,38.8788439237855,"THEFT"
"18558",-77.0171015440261,38.9699184577739,"THEFT"
"18559",-76.9844715916617,38.8996899687915,"THEFT"
"18560",-76.9246602542827,38.9028376499513,"THEFT"
"18561",-77.0495002217545,38.8973473479403,"THEFT"
"18562",-77.0434631976043,38.9031331165693,"THEFT"
"18563",-77.017200188837,38.9005185035909,"THEFT"
"18564",-77.0171102242393,38.9580095502844,"THEFT"
"18565",-77.0000576270041,38.882719226995,"THEFT"
"18566",-77.02911190243,38.9361260661225,"THEFT"
"18567",-77.0163772656311,38.8812857452174,"THEFT"
"18568",-76.9263747330289,38.8836869437848,"BURGLARY/ROBBERY"
"18569",-77.0319667073705,38.8978309048864,"THEFT"
"18570",-76.9863010927596,38.8577471241346,"THEFT"
"18571",-77.0417687502932,38.9232853863331,"THEFT"
"18572",-77.0082578968544,38.8324699451066,"THEFT"
"18573",-77.0127340576586,38.9123586575849,"THEFT"
"18574",-77.0232496553052,38.9397895217381,"THEFT"
"18575",-77.0697658624788,38.9325325738047,"THEFT"
"18576",-76.9935842527331,38.8393345045771,"BURGLARY/ROBBERY"
"18577",-76.9525429009754,38.8932764138315,"BURGLARY/ROBBERY"
"18578",-77.0070251031408,38.9450206633896,"OTHER"
"18579",-76.9991923766572,38.9573982377249,"BURGLARY/ROBBERY"
"18580",-77.0436069637279,38.909927429981,"THEFT"
"18581",-77.0232190291968,38.9392532640031,"THEFT"
"18582",-77.0383343048174,38.9271511316892,"BURGLARY/ROBBERY"
"18583",-77.0278157682751,38.9546113781034,"BURGLARY/ROBBERY"
"18584",-76.9677800369815,38.871517347546,"THEFT"
"18585",-77.0334275021261,38.9647171736798,"BURGLARY/ROBBERY"
"18586",-77.0083921944474,38.8971953833928,"THEFT"
"18587",-77.028853667144,38.9025239891006,"SEX ABUSE"
"18588",-77.0297336282356,38.933459452479,"THEFT"
"18589",-77.0224279189943,38.9177595870567,"THEFT"
"18590",-77.0175590244708,38.9064459464765,"THEFT"
"18591",-76.9777668414691,38.8463084886987,"OTHER"
"18592",-77.0280885178783,38.9148306555241,"BURGLARY/ROBBERY"
"18593",-76.9771880952664,38.9285785057834,"THEFT"
"18594",-76.9820154636605,38.9022029481322,"THEFT"
"18595",-77.0106525348879,38.8260467150029,"BURGLARY/ROBBERY"
"18596",-77.0175590244708,38.9064459464765,"BURGLARY/ROBBERY"
"18597",-76.9589464576634,38.8828291208736,"SEX ABUSE"
"18598",-76.9459205865102,38.9008675871777,"THEFT"
"18599",-76.986891548119,38.9048790777923,"THEFT"
"18600",-77.0238180668669,38.9369830530651,"THEFT"
"18601",-76.9971093498709,38.8277857999125,"BURGLARY/ROBBERY"
"18602",-76.986891548119,38.9048790777923,"BURGLARY/ROBBERY"
"18603",-77.0296236690368,38.9186408006597,"THEFT"
"18604",-76.9914409385115,38.9428585727506,"THEFT"
"18605",-77.0736249287218,38.9615458840771,"THEFT"
"18606",-76.9835451910953,38.9096810040832,"THEFT"
"18607",-76.9731909804199,38.8545378498461,"THEFT"
"18608",-77.0020339908595,38.8823016706909,"THEFT"
"18609",-77.0016716752948,38.90372673222,"THEFT"
"18610",-76.9902434478361,38.9472887525289,"THEFT"
"18611",-76.9844837664158,38.8967172111186,"THEFT"
"18612",-76.9904407169343,38.8319653719244,"THEFT"
"18613",-76.9488098384825,38.8908786104579,"THEFT"
"18614",-77.0102723523157,38.9050865536374,"OTHER"
"18615",-76.9472094662744,38.9039670511858,"THEFT"
"18616",-77.0005763831981,38.8967272485205,"THEFT"
"18617",-76.99616517659,38.9037289334466,"THEFT"
"18618",-77.0345524012225,38.9118705849251,"THEFT"
"18619",-76.9591247988434,38.8732983024795,"THEFT"
"18620",-76.9908946092007,38.8852592363643,"THEFT"
"18621",-76.9477195994968,38.8843290355242,"THEFT"
"18622",-77.0396184913883,38.9137192897159,"THEFT"
"18623",-77.0289709902004,38.9583495268663,"THEFT"
"18624",-76.9692405323066,38.8517442620823,"THEFT"
"18625",-77.0219186944452,38.9117150911379,"THEFT"
"18626",-76.9743203213504,38.8738034085053,"THEFT"
"18627",-76.9750178213546,38.9345866024379,"THEFT"
"18628",-77.026513857386,38.8973458181553,"THEFT"
"18629",-77.0852995777749,38.9599074551124,"THEFT"
"18630",-77.0852995777749,38.9599074551124,"THEFT"
"18631",-76.9510559539103,38.893203733306,"THEFT"
"18632",-77.066798673918,38.9390825317658,"THEFT"
"18633",-76.9743246168136,38.8737980955587,"THEFT"
"18634",-76.9844453591368,38.9142564628093,"THEFT"
"18635",-76.9640441336746,38.8531300759472,"THEFT"
"18636",-77.0213717971501,38.9370270361719,"THEFT"
"18637",-76.9785714909975,38.8920048998763,"THEFT"
"18638",-77.0297336282356,38.933459452479,"THEFT"
"18639",-76.9902495355631,38.8825386522857,"THEFT"
"18640",-77.0350317866107,38.9186032711968,"THEFT"
"18641",-76.9496256975203,38.8944733054089,"THEFT"
"18642",-76.9955734150525,38.8961145973068,"BURGLARY/ROBBERY"
"18643",-77.0447543395916,38.9213925333003,"BURGLARY/ROBBERY"
"18644",-76.9780483760684,38.9063190868635,"BURGLARY/ROBBERY"
"18645",-76.999515959199,38.8788816523209,"THEFT"
"18646",-76.9822312106498,38.8691512300227,"BURGLARY/ROBBERY"
"18647",-77.0350398730902,38.9350614599418,"THEFT"
"18648",-76.9721957599074,38.895480786675,"BURGLARY/ROBBERY"
"18649",-77.0094964310437,38.8746382229796,"THEFT"
"18650",-76.9926571404799,38.8941776516457,"THEFT"
"18651",-77.0327305534988,38.9295130132379,"THEFT"
"18652",-77.0606289752716,38.9025939764071,"THEFT"
"18653",-77.060023598663,38.909296501973,"THEFT"
"18654",-76.9836541483445,38.8950865838793,"THEFT"
"18655",-76.9915389970425,38.8941775760086,"THEFT"
"18656",-77.0327305534988,38.9295130132379,"THEFT"
"18657",-77.0027301133399,38.8459558571369,"THEFT"
"18658",-76.9497686680812,38.8878792372424,"THEFT"
"18659",-76.9708860792533,38.8563299750102,"BURGLARY/ROBBERY"
"18660",-77.0308039046424,38.9013264608345,"THEFT"
"18661",-76.99696722535,38.8822646244613,"THEFT"
"18662",-77.0288579946113,38.9072364366094,"THEFT"
"18663",-77.0308039046424,38.9013264608345,"THEFT"
"18664",-77.0596742861517,38.9052068906316,"THEFT"
"18665",-76.9311708286558,38.9060666577079,"BURGLARY/ROBBERY"
"18666",-76.9916038469403,38.8328843244439,"THEFT"
"18667",-77.0193774180135,38.8945726434222,"THEFT"
"18668",-77.0582039014556,38.9105340405324,"THEFT"
"18669",-76.9673072973781,38.8721117707812,"THEFT"
"18670",-77.0423690168037,38.9243031104357,"THEFT"
"18671",-77.0270351480886,38.9140898592883,"THEFT"
"18672",-76.9930755316001,38.8590449353983,"THEFT"
"18673",-77.0319080689511,38.9213697220512,"THEFT"
"18674",-76.9867809044198,38.8798087695063,"THEFT"
"18675",-77.0166120782634,38.9492986268835,"BURGLARY/ROBBERY"
"18676",-77.000576372863,38.8954480607254,"THEFT"
"18677",-76.9868018577783,38.953451875561,"BURGLARY/ROBBERY"
"18678",-76.9915398708987,38.8868087263768,"THEFT"
"18679",-76.9902471665103,38.8998707609025,"BURGLARY/ROBBERY"
"18680",-76.9837056645816,38.8572967952306,"THEFT"
"18681",-77.0082578968544,38.8324699451066,"THEFT"
"18682",-76.9971093498709,38.8277857999125,"BURGLARY/ROBBERY"
"18683",-77.023331633975,38.9661249105576,"OTHER"
"18684",-76.9635493009336,38.8746059853665,"BURGLARY/ROBBERY"
"18685",-76.9901987269556,38.8329022318245,"THEFT"
"18686",-77.0136620776367,38.9061041499184,"OTHER"
"18687",-76.9884331254766,38.8541710093324,"BURGLARY/ROBBERY"
"18688",-77.0133090113635,38.9013189681796,"BURGLARY/ROBBERY"
"18689",-76.9949622272322,38.8927977817631,"SEX ABUSE"
"18690",-77.0335802425459,38.9215494199822,"THEFT"
"18691",-77.0139206211335,38.93121933761,"THEFT"
"18692",-76.9574956215316,38.8836303482111,"BURGLARY/ROBBERY"
"18693",-77.0211731605861,38.963765160303,"THEFT"
"18694",-77.0161763001264,38.9607391853904,"THEFT"
"18695",-76.9883108116842,38.8834728704575,"THEFT"
"18696",-77.0161979302335,38.9001763848533,"BURGLARY/ROBBERY"
"18697",-77.0385095620984,38.9025232038275,"BURGLARY/ROBBERY"
"18698",-76.9892791209386,38.8977356946483,"BURGLARY/ROBBERY"
"18699",-77.0270475807673,38.9064351267967,"THEFT"
"18700",-76.9534050407638,38.8875864408077,"BURGLARY/ROBBERY"
"18701",-76.9943685070516,38.8266145989135,"BURGLARY/ROBBERY"
"18702",-77.0179533833532,38.9158415856613,"THEFT"
"18703",-76.9472094662744,38.9039670511858,"BURGLARY/ROBBERY"
"18704",-77.0441815199314,38.9088531492488,"THEFT"
"18705",-76.9701399963206,38.9377874580121,"THEFT"
"18706",-77.0107191120404,38.9626946040876,"BURGLARY/ROBBERY"
"18707",-77.0365168066252,38.9137112918817,"THEFT"
"18708",-77.0127811433765,38.8797817930837,"THEFT"
"18709",-77.0346847382378,38.9637349082801,"THEFT"
"18710",-77.0242118990143,38.9419015001303,"THEFT"
"18711",-77.0065074830802,38.8348212637595,"BURGLARY/ROBBERY"
"18712",-77.023724276739,38.9324248717724,"BURGLARY/ROBBERY"
"18713",-76.9326283965645,38.8764749960963,"BURGLARY/ROBBERY"
"18714",-77.0494711234499,38.9052566983062,"THEFT"
"18715",-77.0020406240563,38.9046816116341,"THEFT"
"18716",-77.0290091333857,38.9386754396269,"SEX ABUSE"
"18717",-77.0460240070625,38.9232297380281,"BURGLARY/ROBBERY"
"18718",-76.9940630716407,38.898907122683,"THEFT"
"18719",-76.994974889719,38.8832235884976,"THEFT"
"18720",-77.0105974145305,38.9202295405397,"BURGLARY/ROBBERY"
"18721",-76.9949701042992,38.8775321779156,"BURGLARY/ROBBERY"
"18722",-77.0146861436883,38.952235581732,"BURGLARY/ROBBERY"
"18723",-77.0105968242171,38.9162568676666,"THEFT"
"18724",-76.9923491575129,38.8638463772033,"THEFT"
"18725",-76.9991923766572,38.9573982377249,"THEFT"
"18726",-76.9838729539043,38.8450449223847,"OTHER"
"18727",-77.0106082518617,38.9155632250266,"BURGLARY/ROBBERY"
"18728",-76.9821434586009,38.8514316535099,"THEFT"
"18729",-77.0302662242463,38.9111186765744,"THEFT"
"18730",-76.995004409131,38.9554523489685,"THEFT"
"18731",-76.9790159544782,38.8701055875889,"THEFT"
"18732",-76.9708345250206,38.8979127130916,"THEFT"
"18733",-76.9332345501314,38.9060678552604,"THEFT"
"18734",-77.0128575812584,38.9202293137155,"BURGLARY/ROBBERY"
"18735",-77.0334275021261,38.9647171736798,"THEFT"
"18736",-76.9829390726157,38.8966629455505,"OTHER"
"18737",-76.9931904414199,38.862251939624,"BURGLARY/ROBBERY"
"18738",-77.0014076977172,38.9637580605531,"THEFT"
"18739",-77.0724767083295,38.9330083644981,"THEFT"
"18740",-76.9973143574849,38.8886737361446,"THEFT"
"18741",-77.0136740542155,38.9096407349857,"THEFT"
"18742",-77.0364589571654,38.9358807812229,"SEX ABUSE"
"18743",-76.9254562675641,38.9023246842023,"THEFT"
"18744",-76.9785714909975,38.8920048998763,"BURGLARY/ROBBERY"
"18745",-77.0000576219626,38.8764764121673,"THEFT"
"18746",-76.9874183050404,38.8597921618347,"THEFT"
"18747",-76.9823160250475,38.8523955821128,"THEFT"
"18748",-77.0234637496795,38.9117868578018,"THEFT"
"18749",-77.0532981590788,38.9044442634285,"THEFT"
"18750",-77.0487974418782,38.9085647364881,"THEFT"
"18751",-77.0218972577432,38.9170029879605,"THEFT"
"18752",-77.007681853066,38.8308034189026,"THEFT"
"18753",-77.0126333927963,38.9565868143881,"THEFT"
"18754",-76.9745922658679,38.8665013454448,"HOMICIDE"
"18755",-77.0219186944452,38.9117150911379,"THEFT"
"18756",-77.0014882513092,38.9534165779772,"BURGLARY/ROBBERY"
"18757",-77.0364881944832,38.9265252844281,"THEFT"
"18758",-76.9329140652617,38.8913299898619,"BURGLARY/ROBBERY"
"18759",-76.9932236580677,38.8764672071902,"THEFT"
"18760",-76.9954720386854,38.8587477749917,"BURGLARY/ROBBERY"
"18761",-77.0710447823114,38.9196589167886,"THEFT"
"18762",-77.025388263645,38.9413337283279,"THEFT"
"18763",-76.9800744828356,38.9171835074293,"THEFT"
"18764",-77.0628335820436,38.9055925933787,"THEFT"
"18765",-76.9496256975203,38.8944733054089,"BURGLARY/ROBBERY"
"18766",-76.9794434446942,38.9062022321184,"THEFT"
"18767",-76.9799521031154,38.9476657883497,"THEFT"
"18768",-77.0026655222951,38.8406777203797,"THEFT"
"18769",-76.9943030297786,38.9255808247505,"THEFT"
"18770",-76.9955826980298,38.9323641379862,"THEFT"
"18771",-76.9869081001249,38.8775116437821,"THEFT"
"18772",-77.045596804526,38.9193498399149,"THEFT"
"18773",-76.9964056373706,38.9089012642759,"THEFT"
"18774",-77.0327305534988,38.9295130132379,"THEFT"
"18775",-77.0396702609364,38.9031434744161,"THEFT"
"18776",-77.0319529725302,38.9186401869465,"THEFT"
"18777",-76.9995162221263,38.8401003982091,"BURGLARY/ROBBERY"
"18778",-77.0323366679018,38.9256215314481,"THEFT"
"18779",-76.9485994889129,38.8948602182105,"BURGLARY/ROBBERY"
"18780",-77.0327331256869,38.9351161785193,"THEFT"
"18781",-77.0129282205044,38.864620635795,"THEFT"
"18782",-77.0249691339255,38.8973371501763,"THEFT"
"18783",-76.9226119507758,38.8887111893331,"BURGLARY/ROBBERY"
"18784",-76.9459205865102,38.9008675871777,"THEFT"
"18785",-77.0355600852108,38.9025240320463,"THEFT"
"18786",-76.9762456965894,38.8840770775462,"OTHER"
"18787",-77.0090051130429,38.8213083966121,"THEFT"
"18788",-76.9973374757651,38.8869171029729,"THEFT"
"18789",-77.0159576311046,38.8879712847198,"THEFT"
"18790",-76.9831757485606,38.9195802104787,"THEFT"
"18791",-77.0364894836201,38.9279174289164,"SEX ABUSE"
"18792",-76.9340942177213,38.8990238084292,"THEFT"
"18793",-77.0405892609208,38.8973507839419,"THEFT"
"18794",-77.0318199317691,38.9305942618262,"THEFT"
"18795",-76.9892788488133,38.8995463751271,"BURGLARY/ROBBERY"
"18796",-76.9781932757987,38.8848972202986,"THEFT"
"18797",-76.9930898030362,38.8306413147961,"BURGLARY/ROBBERY"
"18798",-77.0639976244854,38.905150552304,"THEFT"
"18799",-77.0297147282248,38.9434586645676,"THEFT"
"18800",-76.9865160474804,38.9396511572845,"BURGLARY/ROBBERY"
"18801",-76.9590628226936,38.9210696331571,"THEFT"
"18802",-77.0587332818896,38.9105222925317,"THEFT"
"18803",-77.0236086739437,38.931614147668,"THEFT"
"18804",-76.9851284103042,38.8667750367358,"THEFT"
"18805",-76.9375960365713,38.9021155988696,"THEFT"
"18806",-76.9949622117362,38.8995467584578,"BURGLARY/ROBBERY"
"18807",-77.0016716752948,38.90372673222,"THEFT"
"18808",-76.9606997501115,38.8802353080713,"THEFT"
"18809",-77.0350398730902,38.9350614599418,"THEFT"
"18810",-77.0419916290007,38.9296902189319,"THEFT"
"18811",-76.9873711879285,38.9307330357416,"BURGLARY/ROBBERY"
"18812",-77.0089639053489,38.9517226890694,"THEFT"
"18813",-76.9664646240242,38.8506624855451,"THEFT"
"18814",-76.9995121434465,38.8807208953918,"THEFT"
"18815",-77.00204086118,38.912969288213,"BURGLARY/ROBBERY"
"18816",-77.0207290432252,38.8756937246408,"THEFT"
"18817",-77.0240017220439,38.9343345754449,"BURGLARY/ROBBERY"
"18818",-77.0460240070625,38.9232297380281,"BURGLARY/ROBBERY"
"18819",-77.0425223122829,38.9106284085711,"THEFT"
"18820",-77.0037554808345,38.8485232339885,"OTHER"
"18821",-77.0563687286278,38.9093523724873,"BURGLARY/ROBBERY"
"18822",-77.0219263529351,38.8991214165084,"THEFT"
"18823",-76.9961879049688,38.8300739238674,"THEFT"
"18824",-76.9961850643951,38.8832416510657,"BURGLARY/ROBBERY"
"18825",-76.939184856219,38.9014905360295,"BURGLARY/ROBBERY"
"18826",-77.0308423860598,38.963663918897,"THEFT"
"18827",-77.0319606361531,38.9100101993333,"THEFT"
"18828",-76.9995158774298,38.8909372102203,"THEFT"
"18829",-76.9228134735774,38.8835585271502,"BURGLARY/ROBBERY"
"18830",-77.0090417094948,38.9166281416089,"THEFT"
"18831",-77.0212318262177,38.9282995458519,"BURGLARY/ROBBERY"
"18832",-77.0280900186956,38.9186411793887,"BURGLARY/ROBBERY"
"18833",-77.0035164845789,38.9078254901001,"THEFT"
"18834",-77.0332627442845,38.9083793256141,"THEFT"
"18835",-76.9705258010363,38.9196948127739,"THEFT"
"18836",-77.0020845192832,38.8286956722801,"BURGLARY/ROBBERY"
"18837",-76.9677800369815,38.871517347546,"BURGLARY/ROBBERY"
"18838",-77.0218972577432,38.9170029879605,"THEFT"
"18839",-77.038517984407,38.9042428790996,"THEFT"
"18840",-77.0251962366598,38.9202002797399,"OTHER"
"18841",-77.0416894892086,38.9060614773522,"THEFT"
"18842",-77.0035164845789,38.9078254901001,"THEFT"
"18843",-77.0323305856392,38.9630779805534,"THEFT"
"18844",-76.9360081261405,38.911591523609,"THEFT"
"18845",-77.003593091639,38.8264525270221,"THEFT"
"18846",-76.9894842224914,38.8334622256563,"OTHER"
"18847",-77.0156804602974,38.9096351680216,"BURGLARY/ROBBERY"
"18848",-76.9868018577783,38.953451875561,"THEFT"
"18849",-77.026957438041,38.9729794015275,"THEFT"
"18850",-76.9908901047096,38.8812673512724,"THEFT"
"18851",-76.9700888141465,38.861833919724,"BURGLARY/ROBBERY"
"18852",-77.009056490805,38.9540287988897,"THEFT"
"18853",-77.0211740330645,38.9667018488672,"THEFT"
"18854",-77.0748311912386,38.9125940187093,"THEFT"
"18855",-76.9883133380617,38.8821421055855,"THEFT"
"18856",-77.0199715579853,38.9580631461045,"THEFT"
"18857",-77.0150128080007,38.9147339754316,"BURGLARY/ROBBERY"
"18858",-76.9492792787658,38.862889727857,"THEFT"
"18859",-77.0233081248679,38.9295242805,"THEFT"
"18860",-76.9949624114898,38.8967181329602,"THEFT"
"18861",-76.9883242840572,38.8856824016459,"THEFT"
"18862",-77.0334269866644,38.9636181673411,"THEFT"
"18863",-77.0146509357254,38.9493259139355,"THEFT"
"18864",-77.0349133282883,38.9592847624359,"THEFT"
"18865",-76.9868844317543,38.8808807795571,"THEFT"
"18866",-76.9779247925015,38.9331098260063,"THEFT"
"18867",-77.0257675666163,38.9376042120273,"THEFT"
"18868",-77.0425769880429,38.9056467732002,"THEFT"
"18869",-77.069262179374,38.9720521659466,"THEFT"
"18870",-76.9658379147129,38.8603103304178,"BURGLARY/ROBBERY"
"18871",-77.0325915444334,38.9281708136922,"THEFT"
"18872",-76.9892806451261,38.8875922698575,"THEFT"
"18873",-77.0175580576469,38.9025183054248,"THEFT"
"18874",-76.9865450958409,38.9079689018187,"BURGLARY/ROBBERY"
"18875",-76.9986048961573,38.9098434037686,"THEFT"
"18876",-76.9819643613769,38.921931202502,"THEFT"
"18877",-76.9938932245125,38.8630086855117,"THEFT"
"18878",-76.988013183296,38.9537042375394,"THEFT"
"18879",-77.0837651882659,38.9600346800817,"THEFT"
"18880",-77.060134338629,38.9038914352006,"THEFT"
"18881",-76.9868844317543,38.8808807795571,"THEFT"
"18882",-77.0035068344368,38.9155675276513,"THEFT"
"18883",-77.0327345815095,38.9382870989997,"THEFT"
"18884",-76.9665809354292,38.8482932999478,"THEFT"
"18885",-77.0280846335285,38.9049665211204,"THEFT"
"18886",-77.0090979380057,38.8765259643135,"BURGLARY/ROBBERY"
"18887",-77.0709867398401,38.9076868697249,"THEFT"
"18888",-76.9913970330185,38.9243374991612,"THEFT"
"18889",-77.0709867398401,38.9076868697249,"THEFT"
"18890",-76.9989284799874,38.8599279611311,"THEFT"
"18891",-77.0068179496695,38.9500923365366,"THEFT"
"18892",-77.0249140304331,38.9376043970728,"THEFT"
"18893",-77.0332481108069,38.9155715880656,"THEFT"
"18894",-76.9665809354292,38.8482932999478,"BURGLARY/ROBBERY"
"18895",-76.9857275788453,38.9025908198556,"THEFT"
"18896",-76.9943592392537,38.9002021790774,"THEFT"
"18897",-76.9904250302949,38.9377791689424,"OTHER"
"18898",-77.0639976244854,38.905150552304,"THEFT"
"18899",-77.0084103567757,38.9534703345512,"THEFT"
"18900",-77.0035166304274,38.8850635159009,"THEFT"
"18901",-77.0094150030679,38.960595793223,"THEFT"
"18902",-76.9837919096291,38.8468465995212,"BURGLARY/ROBBERY"
"18903",-77.0477052968888,38.9196797839587,"THEFT"
"18904",-77.0276584899406,38.9655384311368,"BURGLARY/ROBBERY"
"18905",-76.9869162138413,38.8961139484704,"THEFT"
"18906",-76.9580556016303,38.8897870581798,"THEFT"
"18907",-77.0879510539979,38.9393936391798,"THEFT"
"18908",-77.0248338490429,38.9392078906114,"THEFT"
"18909",-77.0028219168908,38.8370464997389,"THEFT"
"18910",-77.0063005791945,38.8395146798741,"THEFT"
"18911",-77.0726027607421,38.93220654692,"BURGLARY/ROBBERY"
"18912",-77.0272095535365,38.9381353746989,"THEFT"
"18913",-77.0354155192436,38.9250531149856,"BURGLARY/ROBBERY"
"18914",-76.9810368206426,38.897374312958,"THEFT"
"18915",-77.0297186703233,38.9252438772035,"THEFT"
"18916",-76.9229533236416,38.903476130042,"THEFT"
"18917",-76.9862719564207,38.9199799544607,"BURGLARY/ROBBERY"
"18918",-76.9358068199168,38.9046639939724,"THEFT"
"18919",-77.0726027607421,38.93220654692,"BURGLARY/ROBBERY"
"18920",-77.0620031270661,38.9051786528676,"OTHER"
"18921",-76.9961826744031,38.9279140546757,"THEFT"
"18922",-76.9792956302569,38.8994106134984,"BURGLARY/ROBBERY"
"18923",-77.0218972577432,38.9170029879605,"THEFT"
"18924",-76.9256949235765,38.9056309025242,"ARSON"
"18925",-77.0400800704826,38.9096454707348,"THEFT"
"18926",-77.0434433991342,38.9084840838702,"THEFT"
"18927",-77.0374870891454,38.9169990265767,"THEFT"
"18928",-76.963121238295,38.8778398654176,"BURGLARY/ROBBERY"
"18929",-77.0408811201947,38.9238622327334,"THEFT"
"18930",-76.9903135820544,38.9201485446755,"THEFT"
"18931",-77.0035164845789,38.9078254901001,"THEFT"
"18932",-76.9799394087434,38.8644664852267,"BURGLARY/ROBBERY"
"18933",-76.9699584725396,38.8977593489294,"THEFT"
"18934",-76.974644997833,38.8478088742483,"OTHER"
"18935",-76.9790159544782,38.8701055875889,"HOMICIDE"
"18936",-77.0042344833984,38.961262706479,"THEFT"
"18937",-77.0199120872443,38.9103822159068,"THEFT"
"18938",-76.9995158467951,38.895448061144,"THEFT"
"18939",-77.0142445338615,38.8784033398361,"THEFT"
"18940",-77.0118719106399,38.9523263444155,"THEFT"
"18941",-77.0669914777454,38.9625948304339,"THEFT"
"18942",-77.0250420198736,38.9736104036932,"THEFT"
"18943",-77.0402698147515,38.9236732702565,"THEFT"
"18944",-77.0726027607421,38.93220654692,"THEFT"
"18945",-77.0139206211335,38.93121933761,"SEX ABUSE"
"18946",-77.0010367798988,38.8478836906685,"THEFT"
"18947",-77.0375258276125,38.9025250386805,"BURGLARY/ROBBERY"
"18948",-77.0002878901881,38.8220384303039,"BURGLARY/ROBBERY"
"18949",-76.9925854753014,38.9182479539108,"THEFT"
"18950",-76.9889732987436,38.8626119542105,"THEFT"
"18951",-77.0425758481115,38.9037370030249,"THEFT"
"18952",-77.0282323678044,38.9578092119179,"BURGLARY/ROBBERY"
"18953",-77.0852995777749,38.9599074551124,"THEFT"
"18954",-77.0152123074463,38.876988899947,"THEFT"
"18955",-77.0044978109196,38.9287968450069,"THEFT"
"18956",-76.977959089608,38.9340917375022,"THEFT"
"18957",-77.030787609107,38.916991975442,"BURGLARY/ROBBERY"
"18958",-76.9762288687397,38.9345868550128,"BURGLARY/ROBBERY"
"18959",-77.0346119088991,38.93256628753,"THEFT"
"18960",-77.0820732175188,38.9535769532497,"THEFT"
"18961",-77.0427423264402,38.9314465670267,"BURGLARY/ROBBERY"
"18962",-77.0346847382378,38.9637349082801,"THEFT"
"18963",-77.0434629814879,38.9216993037433,"THEFT"
"18964",-77.021915198495,38.900337547088,"THEFT"
"18965",-76.9488942553164,38.8856718045912,"THEFT"
"18966",-77.060185230361,38.9368799018683,"THEFT"
"18967",-77.0242975499209,38.936328501687,"THEFT"
"18968",-77.0027301133399,38.8459558571369,"BURGLARY/ROBBERY"
"18969",-76.9799394087434,38.8644664852267,"THEFT"
"18970",-77.0189283916262,38.9031207503301,"THEFT"
"18971",-77.0385088257734,38.9037423780089,"THEFT"
"18972",-76.9544844375154,38.8854669239929,"OTHER"
"18973",-76.9721651621233,38.9148126995601,"THEFT"
"18974",-77.0020845192832,38.8286956722801,"THEFT"
"18975",-77.0466465979987,38.9037423456765,"THEFT"
"18976",-77.0239701717707,38.9091022691597,"THEFT"
"18977",-77.0345860954801,38.9031270734511,"BURGLARY/ROBBERY"
"18978",-76.9391984871884,38.9021344605512,"OTHER"
"18979",-77.0277341108342,38.954081711413,"THEFT"
"18980",-77.0281551610503,38.9376036612973,"THEFT"
"18981",-77.0219263529351,38.8991214165084,"THEFT"
"18982",-77.0311150934337,38.9275766674472,"THEFT"
"18983",-77.0324255785949,38.9436200931937,"THEFT"
"18984",-77.0239455176037,38.9386946032186,"THEFT"
"18985",-76.9506141830804,38.86530455557,"THEFT"
"18986",-77.0657127167253,38.9146984455532,"THEFT"
"18987",-77.0318400346099,38.9206005199062,"BURGLARY/ROBBERY"
"18988",-77.0020845192832,38.8286956722801,"BURGLARY/ROBBERY"
"18989",-77.0355152984413,38.9169996425068,"BURGLARY/ROBBERY"
"18990",-77.0208245716599,38.8764565387164,"THEFT"
"18991",-76.9836557416452,38.8881321208849,"BURGLARY/ROBBERY"
"18992",-77.0327305534988,38.9295130132379,"THEFT"
"18993",-76.9413990624417,38.8897761058349,"BURGLARY/ROBBERY"
"18994",-77.0516354333575,38.9009047263865,"THEFT"
"18995",-76.9504258482845,38.8710248159606,"THEFT"
"18996",-77.0081984155988,38.9162750772201,"THEFT"
"18997",-77.0376147571522,38.9841556652237,"THEFT"
"18998",-77.0501255250136,38.9013377851752,"THEFT"
"18999",-76.9657922634422,38.9315214430272,"OTHER"
"19000",-77.0083921944474,38.8971953833928,"THEFT"
"19001",-76.9961826213546,38.9289049689419,"BURGLARY/ROBBERY"
"19002",-76.9932098758251,38.9001952715751,"THEFT"
"19003",-76.9885038432441,38.8442797525951,"THEFT"
"19004",-77.0355600852108,38.9025240320463,"THEFT"
"19005",-77.0519060012756,38.924191163826,"BURGLARY/ROBBERY"
"19006",-76.9869162138413,38.8961139484704,"OTHER"
"19007",-77.0442402913044,38.9236759784503,"THEFT"
"19008",-76.9789199901845,38.8438820437533,"OTHER"
"19009",-77.0136745670359,38.9111127880388,"BURGLARY/ROBBERY"
"19010",-76.989490149443,38.9520378498041,"BURGLARY/ROBBERY"
"19011",-77.0327347485508,38.9318683243313,"THEFT"
"19012",-76.9903135820544,38.9201485446755,"THEFT"
"19013",-76.9798613443127,38.8961129452812,"BURGLARY/ROBBERY"
"19014",-77.0416477164669,38.917820472687,"OTHER"
"19015",-77.0398509317561,38.9169982443275,"BURGLARY/ROBBERY"
"19016",-77.0448920772689,38.9064503522182,"THEFT"
"19017",-77.030787609107,38.916991975442,"BURGLARY/ROBBERY"
