"Date","Volume","Adj.Close","Stock"
2014-09-10,27302400,46.84,"Microsoft"
2014-09-09,40255500,46.76,"Microsoft"
2014-09-08,45719000,46.47,"Microsoft"
2014-09-05,36882700,45.91,"Microsoft"
2014-09-04,26475500,45.26,"Microsoft"
2014-09-03,33684500,44.96,"Microsoft"
2014-09-02,22956800,45.09,"Microsoft"
2014-08-29,21607600,45.43,"Microsoft"
2014-08-28,17657600,44.88,"Microsoft"
2014-08-27,20823000,44.87,"Microsoft"
2014-08-26,14873100,45.01,"Microsoft"
2014-08-25,16898100,45.17,"Microsoft"
2014-08-22,18294500,45.15,"Microsoft"
2014-08-21,22272000,45.22,"Microsoft"
2014-08-20,24750700,44.95,"Microsoft"
2014-08-19,28115600,45.33,"Microsoft"
2014-08-18,26891100,44.83,"Microsoft"
2014-08-15,41611300,44.51,"Microsoft"
2014-08-14,19313200,44,"Microsoft"
2014-08-13,22889500,43.81,"Microsoft"
2014-08-12,21431100,43.25,"Microsoft"
2014-08-11,20351600,42.93,"Microsoft"
2014-08-08,28942700,42.93,"Microsoft"
2014-08-07,30314900,42.96,"Microsoft"
2014-08-06,24634000,42.47,"Microsoft"
2014-08-05,26266400,42.81,"Microsoft"
2014-08-04,34277400,43.1,"Microsoft"
2014-08-01,31170300,42.59,"Microsoft"
2014-07-31,31537500,42.89,"Microsoft"
2014-07-30,31921400,43.31,"Microsoft"
2014-07-29,27763100,43.62,"Microsoft"
2014-07-28,29684200,43.7,"Microsoft"
2014-07-25,26737700,44.22,"Microsoft"
2014-07-24,30725300,44.12,"Microsoft"
2014-07-23,52362900,44.59,"Microsoft"
2014-07-22,43095800,44.55,"Microsoft"
2014-07-21,37604400,44.56,"Microsoft"
2014-07-18,43407500,44.41,"Microsoft"
2014-07-17,82180300,44.25,"Microsoft"
2014-07-16,63318000,43.81,"Microsoft"
2014-07-15,28748700,42.19,"Microsoft"
2014-07-14,21881100,41.88,"Microsoft"
2014-07-11,24083000,41.83,"Microsoft"
2014-07-10,21854700,41.43,"Microsoft"
2014-07-09,18445900,41.41,"Microsoft"
2014-07-08,31218200,41.52,"Microsoft"
2014-07-07,21952400,41.73,"Microsoft"
2014-07-03,15969300,41.54,"Microsoft"
2014-07-02,20208100,41.64,"Microsoft"
2014-07-01,26917000,41.61,"Microsoft"
2014-06-30,30805500,41.44,"Microsoft"
2014-06-27,74640000,41.99,"Microsoft"
2014-06-26,23604400,41.46,"Microsoft"
2014-06-25,20049100,41.77,"Microsoft"
2014-06-24,26509100,41.49,"Microsoft"
2014-06-23,18743900,41.73,"Microsoft"
2014-06-20,47764900,41.42,"Microsoft"
2014-06-19,19828200,41.25,"Microsoft"
2014-06-18,27097000,41.39,"Microsoft"
2014-06-17,22518600,41.42,"Microsoft"
2014-06-16,24205300,41.24,"Microsoft"
2014-06-13,26310000,40.97,"Microsoft"
2014-06-12,29818900,40.33,"Microsoft"
2014-06-11,18040000,40.61,"Microsoft"
2014-06-10,15117700,40.85,"Microsoft"
2014-06-09,15019200,41.01,"Microsoft"
2014-06-06,24060500,41.22,"Microsoft"
2014-06-05,31865200,40.95,"Microsoft"
2014-06-04,23209000,40.07,"Microsoft"
2014-06-03,18068900,40.04,"Microsoft"
2014-06-02,18504300,40.54,"Microsoft"
2014-05-30,34567600,40.69,"Microsoft"
2014-05-29,19888200,40.09,"Microsoft"
2014-05-28,25711500,39.76,"Microsoft"
2014-05-27,26160600,39.94,"Microsoft"
2014-05-23,18020000,39.87,"Microsoft"
2014-05-22,20201800,39.85,"Microsoft"
2014-05-21,22398700,40.1,"Microsoft"
2014-05-20,21320900,39.43,"Microsoft"
2014-05-19,24537400,39.5,"Microsoft"
2014-05-16,29867100,39.58,"Microsoft"
2014-05-15,37793200,39.35,"Microsoft"
2014-05-14,18818700,39.99,"Microsoft"
2014-05-13,27004800,40.17,"Microsoft"
2014-05-12,22782600,39.44,"Microsoft"
2014-05-09,29647600,39.02,"Microsoft"
2014-05-08,32120400,39.12,"Microsoft"
2014-05-07,41744500,38.9,"Microsoft"
2014-05-06,27112400,38.55,"Microsoft"
2014-05-05,22460900,38.91,"Microsoft"
2014-05-02,43416600,39.17,"Microsoft"
2014-05-01,28787400,39.47,"Microsoft"
2014-04-30,35458700,39.87,"Microsoft"
2014-04-29,29636200,39.98,"Microsoft"
2014-04-28,50610200,40.33,"Microsoft"
2014-04-25,56876800,39.38,"Microsoft"
2014-04-24,42381600,39.34,"Microsoft"
2014-04-23,24602800,39.17,"Microsoft"
2014-04-22,27056700,39.46,"Microsoft"
2014-04-21,22221200,39.41,"Microsoft"
2014-04-17,36689400,39.48,"Microsoft"
2014-04-16,30615800,39.87,"Microsoft"
2014-04-15,33968700,39.23,"Microsoft"
2014-04-14,32006600,38.66,"Microsoft"
2014-04-11,34330200,38.69,"Microsoft"
2014-04-10,45960800,38.84,"Microsoft"
2014-04-09,27398700,39.94,"Microsoft"
2014-04-08,35918600,39.3,"Microsoft"
2014-04-07,37559600,39.28,"Microsoft"
2014-04-04,51409600,39.34,"Microsoft"
2014-04-03,30139600,40.47,"Microsoft"
2014-04-02,28666700,40.81,"Microsoft"
2014-04-01,32605000,40.87,"Microsoft"
2014-03-31,46886300,40.45,"Microsoft"
2014-03-28,43472700,39.77,"Microsoft"
2014-03-27,35369200,38.84,"Microsoft"
2014-03-26,41977500,39.27,"Microsoft"
2014-03-25,43193100,39.81,"Microsoft"
2014-03-24,46098400,39.97,"Microsoft"
2014-03-21,80721800,39.63,"Microsoft"
2014-03-20,59269800,39.8,"Microsoft"
2014-03-19,35597200,38.75,"Microsoft"
2014-03-18,64063900,39.03,"Microsoft"
2014-03-17,20479600,37.55,"Microsoft"
2014-03-14,27195600,37.2,"Microsoft"
2014-03-13,32169700,37.39,"Microsoft"
2014-03-12,30494100,37.77,"Microsoft"
2014-03-11,25216400,37.52,"Microsoft"
2014-03-10,19006600,37.32,"Microsoft"
2014-03-07,26591600,37.4,"Microsoft"
2014-03-06,23582200,37.65,"Microsoft"
2014-03-05,20520100,37.61,"Microsoft"
2014-03-04,26802400,37.9,"Microsoft"
2014-03-03,29717500,37.28,"Microsoft"
2014-02-28,41215000,37.81,"Microsoft"
2014-02-27,33903400,37.36,"Microsoft"
2014-02-26,41041800,36.98,"Microsoft"
2014-02-25,30736500,37.05,"Microsoft"
2014-02-24,32085100,37.19,"Microsoft"
2014-02-21,38021300,37.48,"Microsoft"
2014-02-20,27526100,37.25,"Microsoft"
2014-02-19,29750400,37.02,"Microsoft"
2014-02-18,32834000,36.93,"Microsoft"
2014-02-14,31407500,36.85,"Microsoft"
2014-02-13,37635500,36.84,"Microsoft"
2014-02-12,27051800,36.7,"Microsoft"
2014-02-11,32141400,36.41,"Microsoft"
2014-02-10,26767000,36.05,"Microsoft"
2014-02-07,33260500,35.81,"Microsoft"
2014-02-06,35351800,35.44,"Microsoft"
2014-02-05,55814400,35.09,"Microsoft"
2014-02-04,54697900,35.6,"Microsoft"
2014-02-03,64063100,35.73,"Microsoft"
2014-01-31,93162300,37.06,"Microsoft"
2014-01-30,35036300,36.1,"Microsoft"
2014-01-29,52745900,35.91,"Microsoft"
2014-01-28,36205500,35.53,"Microsoft"
2014-01-27,44420800,35.29,"Microsoft"
2014-01-24,76395500,36.05,"Microsoft"
2014-01-23,43954000,35.32,"Microsoft"
2014-01-22,21904300,35.19,"Microsoft"
2014-01-21,31567300,35.43,"Microsoft"
2014-01-17,46267500,35.63,"Microsoft"
2014-01-16,38018700,36.13,"Microsoft"
2014-01-15,44812600,36.01,"Microsoft"
2014-01-14,41623300,35.05,"Microsoft"
2014-01-13,45901900,34.26,"Microsoft"
2014-01-10,40548800,35.3,"Microsoft"
2014-01-09,36516300,34.8,"Microsoft"
2014-01-08,59971700,35.03,"Microsoft"
2014-01-07,35802800,35.66,"Microsoft"
2014-01-06,43603700,35.39,"Microsoft"
2014-01-03,31134800,36.15,"Microsoft"
2014-01-02,30632200,36.4,"Microsoft"
2013-12-31,17503500,36.64,"Microsoft"
2013-12-30,16290500,36.53,"Microsoft"
2013-12-27,14563000,36.53,"Microsoft"
2013-12-26,17612800,36.67,"Microsoft"
2013-12-24,14243000,36.32,"Microsoft"
2013-12-23,25128700,35.87,"Microsoft"
2013-12-20,62649100,36.05,"Microsoft"
2013-12-19,34160100,35.51,"Microsoft"
2013-12-18,63192100,35.83,"Microsoft"
2013-12-17,45687700,35.77,"Microsoft"
2013-12-16,31734200,36.13,"Microsoft"
2013-12-13,40066100,35.94,"Microsoft"
2013-12-12,36012800,36.46,"Microsoft"
2013-12-11,39853400,36.84,"Microsoft"
2013-12-10,37828600,37.33,"Microsoft"
2013-12-09,30286000,37.92,"Microsoft"
2013-12-06,36457300,37.57,"Microsoft"
2013-12-05,116305000,37.22,"Microsoft"
2013-12-04,51983600,38.14,"Microsoft"
2013-12-03,52109800,37.52,"Microsoft"
2013-12-02,42950400,37.66,"Microsoft"
2013-11-29,22090400,37.35,"Microsoft"
2013-11-27,26002100,36.83,"Microsoft"
2013-11-26,34465300,36.58,"Microsoft"
2013-11-25,30646800,36.87,"Microsoft"
2013-11-22,27982000,36.8,"Microsoft"
2013-11-21,23064700,36.63,"Microsoft"
2013-11-20,32229900,36.32,"Microsoft"
2013-11-19,44275000,35.99,"Microsoft"
2013-11-18,53277500,36.16,"Microsoft"
2013-11-15,50601300,36.78,"Microsoft"
2013-11-14,46183700,36.96,"Microsoft"
2013-11-13,44957600,37.1,"Microsoft"
2013-11-12,31651600,36.32,"Microsoft"
2013-11-11,26872500,36.54,"Microsoft"
2013-11-08,36737800,36.73,"Microsoft"
2013-11-07,60437400,36.45,"Microsoft"
2013-11-06,88948800,37.12,"Microsoft"
2013-11-05,51681900,35.62,"Microsoft"
2013-11-04,28060700,34.94,"Microsoft"
2013-11-01,40264600,34.54,"Microsoft"
2013-10-31,41682300,34.42,"Microsoft"
2013-10-30,36997700,34.55,"Microsoft"
2013-10-29,31702200,34.53,"Microsoft"
2013-10-28,38383600,34.58,"Microsoft"
2013-10-25,113494000,34.73,"Microsoft"
2013-10-24,53209700,32.78,"Microsoft"
2013-10-23,58600500,32.82,"Microsoft"
2013-10-22,40438500,33.62,"Microsoft"
2013-10-21,27433500,34.01,"Microsoft"
2013-10-18,41811700,33.99,"Microsoft"
2013-10-17,31359200,33.95,"Microsoft"
2013-10-16,35111600,33.67,"Microsoft"
2013-10-15,47097800,33.53,"Microsoft"
2013-10-14,27757900,33.49,"Microsoft"
2013-10-11,30033300,33.18,"Microsoft"
2013-10-10,42875100,32.82,"Microsoft"
2013-10-09,35878600,32.15,"Microsoft"
2013-10-08,41017600,32.09,"Microsoft"
2013-10-07,35069300,32.37,"Microsoft"
2013-10-04,33008100,32.94,"Microsoft"
2013-10-03,38703800,32.92,"Microsoft"
2013-10-02,46946800,32.97,"Microsoft"
2013-10-01,36718700,32.64,"Microsoft"
2013-09-30,39839500,32.35,"Microsoft"
2013-09-27,55348000,32.34,"Microsoft"
2013-09-26,28504000,31.86,"Microsoft"
2013-09-25,28907500,31.6,"Microsoft"
2013-09-24,40685000,31.55,"Microsoft"
2013-09-23,39826100,31.83,"Microsoft"
2013-09-20,102904900,31.88,"Microsoft"
2013-09-19,42026600,32.7,"Microsoft"
2013-09-18,64099900,32.39,"Microsoft"
2013-09-17,84716500,32.01,"Microsoft"
2013-09-16,52839700,31.89,"Microsoft"
2013-09-13,40899000,32.11,"Microsoft"
2013-09-12,32860200,31.78,"Microsoft"
2013-09-11,39087500,31.83,"Microsoft"
2013-09-10,56881200,31.49,"Microsoft"
2013-09-09,49628500,30.78,"Microsoft"
2013-09-06,75434900,30.28,"Microsoft"
2013-09-05,71644900,30.36,"Microsoft"
2013-09-04,142320600,30.33,"Microsoft"
2013-09-03,154507000,30.99,"Microsoft"
2013-08-30,42790200,32.47,"Microsoft"
2013-08-29,45284700,32.61,"Microsoft"
2013-08-28,44257400,32.1,"Microsoft"
2013-08-27,58522300,32.33,"Microsoft"
2013-08-26,72786800,33.2,"Microsoft"
2013-08-23,225493800,33.78,"Microsoft"
2013-08-22,31169900,31.49,"Microsoft"
2013-08-21,37409100,30.73,"Microsoft"
2013-08-20,22979600,30.74,"Microsoft"
2013-08-19,27902500,30.51,"Microsoft"
2013-08-16,32866300,30.91,"Microsoft"
2013-08-15,33338000,30.9,"Microsoft"
2013-08-14,48519600,31.45,"Microsoft"
2013-08-13,39464100,31.33,"Microsoft"
2013-08-12,25493700,31.73,"Microsoft"
2013-08-09,26800700,31.57,"Microsoft"
2013-08-08,59034400,31.75,"Microsoft"
2013-08-07,38078600,30.95,"Microsoft"
2013-08-06,36331500,30.48,"Microsoft"
2013-08-05,30984000,30.6,"Microsoft"
2013-08-02,29199900,30.78,"Microsoft"
2013-08-01,42557900,30.57,"Microsoft"
2013-07-31,43898400,30.74,"Microsoft"
2013-07-30,45799500,30.75,"Microsoft"
2013-07-29,28870700,30.45,"Microsoft"
2013-07-26,38633600,30.52,"Microsoft"
2013-07-25,63213000,30.3,"Microsoft"
2013-07-24,52803100,30.85,"Microsoft"
2013-07-23,65810400,30.72,"Microsoft"
2013-07-22,79040700,30.9,"Microsoft"
2013-07-19,248428500,30.31,"Microsoft"
2013-07-18,49547100,34.21,"Microsoft"
2013-07-17,37285100,34.5,"Microsoft"
2013-07-16,36378500,35.01,"Microsoft"
2013-07-15,34142600,34.92,"Microsoft"
2013-07-12,35501200,34.43,"Microsoft"
2013-07-11,53638300,34.45,"Microsoft"
2013-07-10,29658800,33.5,"Microsoft"
2013-07-09,25318500,33.16,"Microsoft"
2013-07-08,32396900,33.14,"Microsoft"
2013-07-05,26085900,33.02,"Microsoft"
2013-07-03,15994400,32.83,"Microsoft"
2013-07-02,37630000,32.76,"Microsoft"
2013-07-01,31055400,33.17,"Microsoft"
2013-06-28,65545500,33.34,"Microsoft"
2013-06-27,28993100,33.42,"Microsoft"
2013-06-26,48665900,33.16,"Microsoft"
2013-06-25,44073400,32.5,"Microsoft"
2013-06-24,56109000,32.55,"Microsoft"
2013-06-21,85338500,32.12,"Microsoft"
2013-06-20,54493700,32.33,"Microsoft"
2013-06-19,30816200,33.39,"Microsoft"
2013-06-18,28616500,33.77,"Microsoft"
2013-06-17,49670100,33.79,"Microsoft"
2013-06-14,53192600,33.21,"Microsoft"
2013-06-13,45654900,33.52,"Microsoft"
2013-06-12,37372700,33.79,"Microsoft"
2013-06-11,39435900,33.63,"Microsoft"
2013-06-10,35994500,34.24,"Microsoft"
2013-06-07,40757300,34.43,"Microsoft"
2013-06-06,37618500,33.75,"Microsoft"
2013-06-05,46025100,33.57,"Microsoft"
2013-06-04,65529500,33.78,"Microsoft"
2013-06-03,51252600,34.36,"Microsoft"
2013-05-31,56165700,33.69,"Microsoft"
2013-05-30,51131000,33.81,"Microsoft"
2013-05-29,38412200,33.67,"Microsoft"
2013-05-28,48212100,33.81,"Microsoft"
2013-05-24,33174400,33.08,"Microsoft"
2013-05-23,51102700,32.97,"Microsoft"
2013-05-22,66047500,33.41,"Microsoft"
2013-05-21,48702400,33.64,"Microsoft"
2013-05-20,54020800,33.86,"Microsoft"
2013-05-17,60666700,33.66,"Microsoft"
2013-05-16,59382900,32.9,"Microsoft"
2013-05-15,46303900,32.68,"Microsoft"
2013-05-14,56870100,32.37,"Microsoft"
2013-05-13,36027600,31.66,"Microsoft"
2013-05-10,36394900,31.34,"Microsoft"
2013-05-09,46417800,31.31,"Microsoft"
2013-05-08,51595700,31.62,"Microsoft"
2013-05-07,43078300,31.93,"Microsoft"
2013-05-06,40978300,32.35,"Microsoft"
2013-05-03,46784600,32.1,"Microsoft"
2013-05-02,46059500,31.79,"Microsoft"
2013-05-01,54330900,31.37,"Microsoft"
2013-04-30,75165200,31.73,"Microsoft"
2013-04-29,59116400,31.26,"Microsoft"
2013-04-26,47799300,30.47,"Microsoft"
2013-04-25,110700200,30.62,"Microsoft"
2013-04-24,90946600,30.44,"Microsoft"
2013-04-23,59126900,29.33,"Microsoft"
2013-04-22,137904000,29.55,"Microsoft"
2013-04-19,99790700,28.54,"Microsoft"
2013-04-18,56906600,27.6,"Microsoft"
2013-04-17,52840700,27.64,"Microsoft"
2013-04-16,52797300,27.77,"Microsoft"
2013-04-15,56332900,27.5,"Microsoft"
2013-04-12,62886300,27.6,"Microsoft"
2013-04-11,130923200,27.74,"Microsoft"
2013-04-10,71116700,29.03,"Microsoft"
2013-04-09,77733800,28.38,"Microsoft"
2013-04-08,34759500,27.41,"Microsoft"
2013-04-05,50927300,27.51,"Microsoft"
2013-04-04,45263200,27.42,"Microsoft"
2013-04-03,35062800,27.38,"Microsoft"
2013-04-02,28456500,27.61,"Microsoft"
2013-04-01,29201100,27.43,"Microsoft"
2013-03-28,55453800,27.43,"Microsoft"
2013-03-27,36047400,27.2,"Microsoft"
2013-03-26,27824300,26.99,"Microsoft"
2013-03-25,44154000,26.99,"Microsoft"
2013-03-22,28720900,27.08,"Microsoft"
2013-03-21,34233200,26.95,"Microsoft"
2013-03-20,35447800,27.15,"Microsoft"
2013-03-19,51901600,27.01,"Microsoft"
2013-03-18,44809400,26.94,"Microsoft"
2013-03-15,92710300,26.88,"Microsoft"
2013-03-14,55914800,26.97,"Microsoft"
2013-03-13,29093400,26.76,"Microsoft"
2013-03-12,39255200,26.75,"Microsoft"
2013-03-11,36627500,26.72,"Microsoft"
2013-03-08,37667800,26.84,"Microsoft"
2013-03-07,29196700,26.97,"Microsoft"
2013-03-06,51448500,26.93,"Microsoft"
2013-03-05,41432200,27.18,"Microsoft"
2013-03-04,38157500,26.98,"Microsoft"
2013-03-01,34849700,26.79,"Microsoft"
2013-02-28,35840200,26.65,"Microsoft"
2013-02-27,36394700,26.66,"Microsoft"
2013-02-26,49923300,26.24,"Microsoft"
2013-02-25,48011800,26.24,"Microsoft"
2013-02-22,31425900,26.61,"Microsoft"
2013-02-21,49078500,26.35,"Microsoft"
2013-02-20,44110200,26.72,"Microsoft"
2013-02-19,38781400,26.89,"Microsoft"
2013-02-15,49650900,26.63,"Microsoft"
2013-02-14,32663200,26.66,"Microsoft"
2013-02-13,41715600,26.65,"Microsoft"
2013-02-12,35990900,26.51,"Microsoft"
2013-02-11,32247700,26.49,"Microsoft"
2013-02-08,33318500,26.19,"Microsoft"
2013-02-07,38028300,25.94,"Microsoft"
2013-02-06,41889600,25.99,"Microsoft"
2013-02-05,35410400,26.14,"Microsoft"
2013-02-04,50540000,26.09,"Microsoft"
2013-02-01,55565900,26.55,"Microsoft"
2013-01-31,50530000,26.1,"Microsoft"
2013-01-30,43580500,26.48,"Microsoft"
2013-01-29,49242600,26.63,"Microsoft"
2013-01-28,56056500,26.53,"Microsoft"
2013-01-25,81847700,26.51,"Microsoft"
2013-01-24,101739300,26.27,"Microsoft"
2013-01-23,50387700,26.25,"Microsoft"
2013-01-22,58650600,25.81,"Microsoft"
2013-01-18,52167700,25.91,"Microsoft"
2013-01-17,51685900,25.91,"Microsoft"
2013-01-16,41077400,25.71,"Microsoft"
2013-01-15,48244500,25.87,"Microsoft"
2013-01-14,48324400,25.56,"Microsoft"
2013-01-11,55512100,25.51,"Microsoft"
2013-01-10,71431300,25.16,"Microsoft"
2013-01-09,49047900,25.38,"Microsoft"
2013-01-08,44703100,25.24,"Microsoft"
2013-01-07,37110400,25.37,"Microsoft"
2013-01-04,52521100,25.42,"Microsoft"
2013-01-03,48294400,25.91,"Microsoft"
2013-01-02,52899300,26.26,"Microsoft"
2012-12-31,42749500,25.39,"Microsoft"
2012-12-28,28239900,25.24,"Microsoft"
2012-12-27,39394000,25.63,"Microsoft"
2012-12-26,31631100,25.54,"Microsoft"
2012-12-24,20842400,25.73,"Microsoft"
2012-12-21,98776500,26.1,"Microsoft"
2012-12-20,52607300,26.32,"Microsoft"
2012-12-19,53519900,25.96,"Microsoft"
2012-12-18,50486900,26.2,"Microsoft"
2012-12-17,42046100,25.76,"Microsoft"
2012-12-14,42077500,25.49,"Microsoft"
2012-12-13,45080100,25.77,"Microsoft"
2012-12-12,43966300,25.9,"Microsoft"
2012-12-11,52282800,25.97,"Microsoft"
2012-12-10,47031100,25.61,"Microsoft"
2012-12-07,46162100,25.16,"Microsoft"
2012-12-06,39182300,25.41,"Microsoft"
2012-12-05,68283800,25.36,"Microsoft"
2012-12-04,49777500,25.07,"Microsoft"
2012-12-03,53173800,25.13,"Microsoft"
2012-11-30,83690200,25.31,"Microsoft"
2012-11-29,69551400,25.62,"Microsoft"
2012-11-28,53018400,26.01,"Microsoft"
2012-11-27,45018600,25.75,"Microsoft"
2012-11-26,85198700,26.04,"Microsoft"
2012-11-23,57845700,26.33,"Microsoft"
2012-11-21,66360300,25.62,"Microsoft"
2012-11-20,47070400,25.39,"Microsoft"
2012-11-19,57179300,25.41,"Microsoft"
2012-11-16,64083300,25.21,"Microsoft"
2012-11-15,50955600,25.35,"Microsoft"
2012-11-14,76086100,25.52,"Microsoft"
2012-11-13,131689200,25.75,"Microsoft"
2012-11-12,61112300,26.61,"Microsoft"
2012-11-09,43291200,27.19,"Microsoft"
2012-11-08,49841800,27.17,"Microsoft"
2012-11-07,57871800,27.42,"Microsoft"
2012-11-06,43401500,28.16,"Microsoft"
2012-11-05,38070800,27.94,"Microsoft"
2012-11-02,57131600,27.82,"Microsoft"
2012-11-01,72047900,27.84,"Microsoft"
2012-10-31,69464100,26.91,"Microsoft"
2012-10-26,57790000,26.6,"Microsoft"
2012-10-25,54084300,26.29,"Microsoft"
2012-10-24,53320400,26.31,"Microsoft"
2012-10-23,64414800,26.45,"Microsoft"
2012-10-22,83374000,26.4,"Microsoft"
2012-10-19,90470800,27.01,"Microsoft"
2012-10-18,59238500,27.82,"Microsoft"
2012-10-17,44206100,27.9,"Microsoft"
2012-10-16,47739400,27.81,"Microsoft"
2012-10-15,42440200,27.83,"Microsoft"
2012-10-12,46464700,27.53,"Microsoft"
2012-10-11,41488500,27.3,"Microsoft"
2012-10-10,47227100,27.33,"Microsoft"
2012-10-09,45121100,27.61,"Microsoft"
2012-10-08,29752000,28.08,"Microsoft"
2012-10-05,41133900,28.15,"Microsoft"
2012-10-04,43634900,28.32,"Microsoft"
2012-10-03,46655900,28.16,"Microsoft"
2012-10-02,43338900,27.97,"Microsoft"
2012-10-01,54042700,27.81,"Microsoft"
2012-09-28,54229300,28.06,"Microsoft"
2012-09-27,47129900,28.44,"Microsoft"
2012-09-26,54672000,28.45,"Microsoft"
2012-09-25,54266400,28.66,"Microsoft"
2012-09-24,46825900,29.02,"Microsoft"
2012-09-21,102348900,29.41,"Microsoft"
2012-09-20,45543000,29.66,"Microsoft"
2012-09-19,48871900,29.28,"Microsoft"
2012-09-18,34542700,29.4,"Microsoft"
2012-09-17,36488500,29.43,"Microsoft"
2012-09-14,51422800,29.43,"Microsoft"
2012-09-13,45047300,29.18,"Microsoft"
2012-09-12,32775800,29.02,"Microsoft"
2012-09-11,25191800,29.03,"Microsoft"
2012-09-10,40524000,28.97,"Microsoft"
2012-09-07,42649100,29.18,"Microsoft"
2012-09-06,48371700,29.56,"Microsoft"
2012-09-05,33650000,28.66,"Microsoft"
2012-09-04,48556700,28.66,"Microsoft"
2012-08-31,36590100,29.06,"Microsoft"
2012-08-30,23982100,28.59,"Microsoft"
2012-08-29,23346800,28.9,"Microsoft"
2012-08-28,23947900,28.88,"Microsoft"
2012-08-27,34691100,28.94,"Microsoft"
2012-08-24,22943300,28.82,"Microsoft"
2012-08-23,28355600,28.53,"Microsoft"
2012-08-22,33437400,28.8,"Microsoft"
2012-08-21,28822700,29.04,"Microsoft"
2012-08-20,23737700,28.99,"Microsoft"
2012-08-17,32589900,29.14,"Microsoft"
2012-08-16,35787200,29.02,"Microsoft"
2012-08-15,24351000,28.48,"Microsoft"
2012-08-14,34551400,28.41,"Microsoft"
2012-08-13,23049100,28.47,"Microsoft"
2012-08-10,27810300,28.5,"Microsoft"
2012-08-09,24920800,28.57,"Microsoft"
2012-08-08,26257600,28.41,"Microsoft"
2012-08-07,28002900,28.35,"Microsoft"
2012-08-06,27471800,28.06,"Microsoft"
2012-08-03,35859400,27.87,"Microsoft"
2012-08-02,39520500,27.34,"Microsoft"
2012-08-01,31721800,27.55,"Microsoft"
2012-07-31,37620900,27.61,"Microsoft"
2012-07-30,28905000,27.77,"Microsoft"
2012-07-27,44242600,27.88,"Microsoft"
2012-07-26,45301400,27.32,"Microsoft"
2012-07-25,45579500,27.01,"Microsoft"
2012-07-24,47723300,27.31,"Microsoft"
2012-07-23,55151900,27.43,"Microsoft"
2012-07-20,64021700,28.22,"Microsoft"
2012-07-19,46663200,28.73,"Microsoft"
2012-07-18,41090400,28.52,"Microsoft"
2012-07-17,33771300,27.78,"Microsoft"
2012-07-16,27900600,27.58,"Microsoft"
2012-07-13,39085000,27.53,"Microsoft"
2012-07-12,63523600,26.82,"Microsoft"
2012-07-11,39184900,27.45,"Microsoft"
2012-07-10,37534100,27.86,"Microsoft"
2012-07-09,30680800,28.1,"Microsoft"
2012-07-06,38294800,28.28,"Microsoft"
2012-07-05,28801900,28.76,"Microsoft"
2012-07-03,20938100,28.81,"Microsoft"
2012-07-02,30589100,28.63,"Microsoft"
2012-06-29,55227200,28.66,"Microsoft"
2012-06-28,45328400,28.02,"Microsoft"
2012-06-27,33781700,28.26,"Microsoft"
2012-06-26,38421300,28.12,"Microsoft"
2012-06-25,42217200,27.98,"Microsoft"
2012-06-22,45098100,28.76,"Microsoft"
2012-06-21,48456600,28.23,"Microsoft"
2012-06-20,36257100,28.97,"Microsoft"
2012-06-19,75725800,28.76,"Microsoft"
2012-06-18,58679900,27.95,"Microsoft"
2012-06-15,62314400,28.12,"Microsoft"
2012-06-14,39458900,27.48,"Microsoft"
2012-06-13,32984600,27.29,"Microsoft"
2012-06-12,35337900,27.44,"Microsoft"
2012-06-11,46361900,27.07,"Microsoft"
2012-06-08,42551100,27.78,"Microsoft"
2012-06-07,37792800,27.38,"Microsoft"
2012-06-06,46860500,27.49,"Microsoft"
2012-06-05,45715400,26.71,"Microsoft"
2012-06-04,47926300,26.74,"Microsoft"
2012-06-01,56634300,26.65,"Microsoft"
2012-05-31,39134000,27.34,"Microsoft"
2012-05-30,41585500,27.48,"Microsoft"
2012-05-29,37758800,27.69,"Microsoft"
2012-05-25,29507200,27.22,"Microsoft"
2012-05-24,52575000,27.23,"Microsoft"
2012-05-23,65171000,27.27,"Microsoft"
2012-05-22,39504900,27.88,"Microsoft"
2012-05-21,38787900,27.87,"Microsoft"
2012-05-18,56205300,27.42,"Microsoft"
2012-05-17,48484000,27.84,"Microsoft"
2012-05-16,60083700,28.01,"Microsoft"
2012-05-15,61822800,28.3,"Microsoft"
2012-05-14,40528900,28.55,"Microsoft"
2012-05-11,43459300,29,"Microsoft"
2012-05-10,43839200,28.61,"Microsoft"
2012-05-09,50309300,28.63,"Microsoft"
2012-05-08,46328300,28.39,"Microsoft"
2012-05-07,48641400,28.52,"Microsoft"
2012-05-04,57927200,28.83,"Microsoft"
2012-05-03,31501300,29.56,"Microsoft"
2012-05-02,37385300,29.59,"Microsoft"
2012-05-01,43832300,29.79,"Microsoft"
2012-04-30,35697200,29.8,"Microsoft"
2012-04-27,41419100,29.76,"Microsoft"
2012-04-26,40308100,29.88,"Microsoft"
2012-04-25,62495500,29.97,"Microsoft"
2012-04-24,40871100,29.71,"Microsoft"
2012-04-23,61398200,29.89,"Microsoft"
2012-04-20,106045000,30.17,"Microsoft"
2012-04-19,54781200,28.86,"Microsoft"
2012-04-18,40552900,28.98,"Microsoft"
2012-04-17,34361500,29.26,"Microsoft"
2012-04-16,38124800,28.92,"Microsoft"
2012-04-13,39749200,28.67,"Microsoft"
2012-04-12,38304000,28.83,"Microsoft"
2012-04-11,43014000,28.25,"Microsoft"
